PRIMARY_KEY,STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
2013_NORTH_CAROLINA,NORTH_CAROLINA,2013,1468228.0,12729402.0,1579889.0,7891977.0,3257536.0,13650536.0,7681386.0,3957680.0,744037.0,653058.0,245.0,286.0,222.0,265.0
2013_NORTH_DAKOTA,NORTH_DAKOTA,2013,101025.0,1405349.0,145905.0,685348.0,574096.0,1516575.0,718970.0,400607.0,94995.0,224615.0,246.0,291.0,224.0,268.0
2013_OHIO,OHIO,2013,1613718.0,22536516.0,1721213.0,8990516.0,11824787.0,22015797.0,10800145.0,7376469.0,916885.0,1998557.0,246.0,290.0,224.0,269.0
2013_OKLAHOMA,OKLAHOMA,2013,671445.0,5878111.0,715944.0,2890048.0,2272119.0,5796945.0,2800189.0,1972011.0,404107.0,557341.0,239.0,276.0,217.0,262.0
2013_OREGON,OREGON,2013,564006.0,6077498.0,471682.0,3041825.0,2563991.0,6228197.0,3261733.0,2067538.0,228499.0,343353.0,240.0,284.0,219.0,268.0
2013_PENNSYLVANIA,PENNSYLVANIA,2013,1623694.0,28484645.0,2049113.0,9764558.0,16670974.0,28495118.0,15456205.0,7737010.0,1178563.0,1501024.0,244.0,290.0,226.0,272.0
2013_RHODE_ISLAND,RHODE_ISLAND,2013,136401.0,2282659.0,193393.0,841875.0,1247391.0,2231413.0,1265936.0,765178.0,96721.0,35089.0,241.0,284.0,223.0,267.0
2013_SOUTH_CAROLINA,SOUTH_CAROLINA,2013,722249.0,8254462.0,814137.0,3819285.0,3621040.0,8224795.0,3933177.0,2621911.0,426662.0,853410.0,237.0,280.0,214.0,261.0
2013_SOUTH_DAKOTA,SOUTH_DAKOTA,2013,130296.0,1316613.0,194731.0,408009.0,713873.0,1332496.0,663258.0,390637.0,64999.0,179586.0,241.0,287.0,218.0,268.0
2013_TENNESSEE,TENNESSEE,2013,992461.0,9008032.0,1165801.0,4097627.0,3744604.0,9248235.0,5191269.0,2780452.0,534815.0,564756.0,240.0,278.0,220.0,265.0
2013_TEXAS,TEXAS,2013,4897523.0,49734537.0,5695947.0,18873046.0,25165544.0,50674724.0,24226519.0,14150552.0,2585417.0,5472152.0,242.0,288.0,217.0,264.0
2013_UTAH,UTAH,2013,562315.0,4300793.0,409774.0,2235917.0,1655102.0,4584624.0,2361179.0,1097484.0,309365.0,698249.0,243.0,284.0,223.0,270.0
2013_VERMONT,VERMONT,2013,89200.0,1817307.0,114697.0,1431621.0,270989.0,1809138.0,935593.0,538854.0,57026.0,55825.0,248.0,295.0,228.0,274.0
2013_VIRGINIA,VIRGINIA,2013,1264880.0,15322318.0,1108879.0,5874323.0,8339116.0,15634918.0,8445746.0,4874065.0,626080.0,1089417.0,246.0,288.0,229.0,268.0
2013_WASHINGTON,WASHINGTON,2013,1050901.0,12242231.0,1042200.0,7159428.0,4040603.0,12097549.0,5911337.0,3777476.0,537261.0,1443002.0,246.0,290.0,225.0,272.0
2013_WEST_VIRGINIA,WEST_VIRGINIA,2013,282310.0,3486366.0,383169.0,2027414.0,1075783.0,3488877.0,1828234.0,1130079.0,225073.0,284685.0,237.0,274.0,215.0,257.0
2013_WISCONSIN,WISCONSIN,2013,863737.0,11097447.0,827432.0,5587013.0,4683002.0,10845059.0,5637545.0,3551036.0,496850.0,521352.0,245.0,289.0,221.0,268.0
2013_WYOMING,WYOMING,2013,91533.0,1695967.0,113501.0,881114.0,701352.0,1675477.0,846872.0,546422.0,52001.0,213920.0,247.0,288.0,226.0,271.0
2015_ALABAMA,ALABAMA,2015,734974.0,7360222.0,795238.0,4080167.0,2484817.0,7501799.0,3817479.0,2414860.0,594283.0,510091.0,231.0,267.0,217.0,259.0
2015_ALASKA,ALASKA,2015,130755.0,2920986.0,344111.0,2026555.0,550320.0,2968341.0,1484610.0,1068849.0,92766.0,281914.0,236.0,280.0,213.0,260.0
2015_ARIZONA,ARIZONA,2015,944978.0,8230507.0,1093834.0,3232013.0,3904660.0,7902600.0,3846357.0,2880184.0,478876.0,497662.0,238.0,283.0,215.0,263.0
2015_ARKANSAS,ARKANSAS,2015,479682.0,5308625.0,581412.0,4075118.0,652095.0,5350543.0,2620399.0,1772639.0,290396.0,511556.0,235.0,275.0,218.0,259.0
2015_CALIFORNIA,CALIFORNIA,2015,6226523.0,78248042.0,7556365.0,42360470.0,28331207.0,78365958.0,38951948.0,23501848.0,3754315.0,6373893.0,232.0,275.0,213.0,259.0
2015_COLORADO,COLORADO,2015,872320.0,9648297.0,715254.0,4354525.0,4578518.0,9557682.0,4578938.0,3170482.0,397263.0,923360.0,242.0,286.0,224.0,268.0
2015_CONNECTICUT,CONNECTICUT,2015,505366.0,11099837.0,444073.0,4353546.0,6302218.0,10542667.0,6006275.0,3233901.0,362941.0,530491.0,240.0,284.0,229.0,273.0
2015_DELAWARE,DELAWARE,2015,121845.0,2017075.0,137544.0,1142333.0,737198.0,1975093.0,1072395.0,583951.0,122741.0,103129.0,239.0,280.0,224.0,263.0
2015_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2015,46155.0,1382282.0,146366.0,0.0,1235916.0,1360942.0,557345.0,379854.0,41841.0,381902.0,231.0,263.0,212.0,248.0
2015_FLORIDA,FLORIDA,2015,2743641.0,26971491.0,3118041.0,10661586.0,13191864.0,27277049.0,14931173.0,8186082.0,1816178.0,1681665.0,243.0,275.0,227.0,263.0
2015_GEORGIA,GEORGIA,2015,1717805.0,18584666.0,1831221.0,8310872.0,8442573.0,18501103.0,10081483.0,5324072.0,996277.0,1879063.0,236.0,279.0,222.0,262.0
2015_HAWAII,HAWAII,2015,182384.0,2703683.0,259390.0,2381547.0,62746.0,2521004.0,1377713.0,835930.0,145560.0,161801.0,238.0,279.0,215.0,257.0
2015_IDAHO,IDAHO,2015,274131.0,2167967.0,232449.0,1381205.0,554313.0,2029520.0,1130814.0,663005.0,108684.0,75680.0,239.0,284.0,222.0,269.0
2015_ILLINOIS,ILLINOIS,2015,2047123.0,32096832.0,2262192.0,11858968.0,17975672.0,32410033.0,17313173.0,10279691.0,992075.0,2056951.0,237.0,282.0,222.0,267.0
2015_INDIANA,INDIANA,2015,1004215.0,12456571.0,929878.0,7676341.0,3850352.0,11378564.0,5537406.0,3712136.0,547516.0,948358.0,248.0,287.0,227.0,268.0
2015_IOWA,IOWA,2015,505311.0,6714410.0,458457.0,3460798.0,2795155.0,6772654.0,3383909.0,1912222.0,262267.0,842674.0,243.0,286.0,224.0,268.0
2015_KANSAS,KANSAS,2015,496920.0,5991731.0,475273.0,3967809.0,1548649.0,6175724.0,3051755.0,1692953.0,250584.0,963767.0,241.0,284.0,221.0,267.0
2015_KENTUCKY,KENTUCKY,2015,688475.0,7548871.0,848963.0,4176753.0,2523155.0,7554887.0,3807748.0,2417226.0,468694.0,600859.0,242.0,278.0,228.0,268.0
2015_LOUISIANA,LOUISIANA,2015,661015.0,8448743.0,1235580.0,3480365.0,3732798.0,8437263.0,4100906.0,2774314.0,416066.0,780338.0,234.0,268.0,216.0,255.0
2015_MAINE,MAINE,2015,176176.0,2739589.0,183883.0,1060925.0,1494781.0,2596180.0,1406898.0,910381.0,109541.0,55686.0,242.0,285.0,224.0,268.0
2015_MARYLAND,MARYLAND,2015,874108.0,14491642.0,819162.0,6267624.0,7404856.0,13882823.0,7686024.0,4358416.0,386104.0,1050651.0,239.0,283.0,223.0,268.0
2015_MASSACHUSETTS,MASSACHUSETTS,2015,916130.0,16985185.0,778939.0,6808436.0,9397810.0,16972319.0,9774884.0,5043032.0,497880.0,1034539.0,251.0,297.0,235.0,274.0
2015_MICHIGAN,MICHIGAN,2015,1345009.0,19025996.0,1582706.0,10510346.0,6932944.0,17742903.0,9040821.0,5839572.0,831874.0,967476.0,236.0,278.0,216.0,264.0
2015_MINNESOTA,MINNESOTA,2015,807044.0,11684249.0,629909.0,7567199.0,3487141.0,11969872.0,6257807.0,2933999.0,893322.0,1328863.0,250.0,294.0,223.0,270.0
2015_MISSISSIPPI,MISSISSIPPI,2015,490189.0,4592343.0,672366.0,2324855.0,1595122.0,4624539.0,2350872.0,1525340.0,285117.0,407791.0,234.0,271.0,214.0,252.0
2015_MISSOURI,MISSOURI,2015,892779.0,10623391.0,948600.0,4441091.0,5233700.0,10540353.0,5387766.0,3266781.0,615166.0,869078.0,239.0,281.0,223.0,267.0
2015_MONTANA,MONTANA,2015,144447.0,1804339.0,214980.0,851068.0,738291.0,1804841.0,940488.0,581694.0,80426.0,160885.0,241.0,287.0,225.0,270.0
2015_NEBRASKA,NEBRASKA,2015,312281.0,4248695.0,344382.0,1350116.0,2554197.0,4283846.0,2446701.0,1102622.0,183067.0,449287.0,244.0,286.0,227.0,269.0
2015_NEVADA,NEVADA,2015,438948.0,4345419.0,395630.0,2744606.0,1205183.0,4183085.0,2170424.0,1459504.0,174388.0,205794.0,234.0,275.0,214.0,259.0
2015_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2015,183039.0,3093061.0,164905.0,1000063.0,1928093.0,3044720.0,1697165.0,938368.0,75581.0,125475.0,249.0,294.0,232.0,275.0
2015_NEW_JERSEY,NEW_JERSEY,2015,1339230.0,29335237.0,1154004.0,11423305.0,16757928.0,28809725.0,15339450.0,9414336.0,1271558.0,1290946.0,245.0,293.0,229.0,271.0
2015_NEW_MEXICO,NEW_MEXICO,2015,326297.0,3789651.0,499789.0,2595682.0,694180.0,3846641.0,1773801.0,1256303.0,154435.0,587243.0,231.0,271.0,207.0,253.0
2015_NEW_YORK,NEW_YORK,2015,2631532.0,63712218.0,2869847.0,25900858.0,34941513.0,65094591.0,41954260.0,15714795.0,1540851.0,4536014.0,237.0,280.0,223.0,263.0
2015_NORTH_CAROLINA,NORTH_CAROLINA,2015,1465031.0,13146934.0,1589570.0,8172685.0,3384679.0,14060699.0,7960222.0,4082387.0,746694.0,698847.0,244.0,281.0,226.0,261.0
2015_NORTH_DAKOTA,NORTH_DAKOTA,2015,106061.0,1644533.0,158373.0,942772.0,543388.0,1804762.0,825445.0,483984.0,110836.0,303053.0,245.0,288.0,225.0,267.0
2015_OHIO,OHIO,2015,1600222.0,24378660.0,1676820.0,10169760.0,12532080.0,22561728.0,11620080.0,7324444.0,922732.0,1750785.0,244.0,285.0,225.0,266.0
2015_OKLAHOMA,OKLAHOMA,2015,671715.0,6121188.0,688990.0,2993050.0,2439148.0,6184819.0,3000894.0,2041507.0,414086.0,663768.0,240.0,275.0,222.0,263.0
2015_OREGON,OREGON,2015,570376.0,7111710.0,577106.0,3678001.0,2856603.0,7011609.0,3650855.0,2272382.0,249968.0,477516.0,238.0,283.0,220.0,268.0
2015_PENNSYLVANIA,PENNSYLVANIA,2015,1589429.0,29967185.0,1857885.0,10532452.0,17576848.0,29690645.0,16058338.0,8196747.0,1050310.0,1663209.0,243.0,284.0,227.0,269.0
2015_RHODE_ISLAND,RHODE_ISLAND,2015,134574.0,2367068.0,184718.0,908963.0,1273387.0,2326473.0,1322055.0,792525.0,90209.0,50889.0,238.0,281.0,225.0,265.0
2015_SOUTH_CAROLINA,SOUTH_CAROLINA,2015,737401.0,8759944.0,836137.0,4094766.0,3829041.0,8783362.0,4123140.0,2893109.0,447019.0,928112.0,237.0,276.0,218.0,260.0
2015_SOUTH_DAKOTA,SOUTH_DAKOTA,2015,132836.0,1415149.0,206853.0,425614.0,782682.0,1464781.0,709363.0,426257.0,70128.0,222592.0,240.0,285.0,220.0,267.0
2015_TENNESSEE,TENNESSEE,2015,994530.0,9455920.0,1122775.0,4385403.0,3947742.0,9562527.0,5343272.0,2862499.0,560697.0,553396.0,241.0,278.0,219.0,265.0
2015_TEXAS,TEXAS,2015,5004866.0,55582029.0,5830972.0,20967429.0,28783628.0,56255791.0,26745844.0,15145619.0,2783770.0,6765205.0,244.0,284.0,218.0,261.0
2015_UTAH,UTAH,2015,573913.0,4705084.0,400213.0,2487937.0,1816934.0,4537962.0,2367650.0,1166728.0,271400.0,606254.0,243.0,286.0,226.0,269.0
2015_VERMONT,VERMONT,2015,85184.0,1996795.0,105333.0,1546600.0,344862.0,1969415.0,983532.0,566649.0,61871.0,58856.0,243.0,290.0,230.0,274.0
2015_VIRGINIA,VIRGINIA,2015,1279867.0,15857524.0,1012205.0,6240349.0,8604970.0,16113212.0,8755896.0,5075509.0,627473.0,1086722.0,247.0,288.0,229.0,267.0
2015_WASHINGTON,WASHINGTON,2015,1072359.0,13709442.0,1036422.0,8293812.0,4379208.0,13630138.0,6508964.0,4510672.0,546926.0,1601069.0,245.0,287.0,226.0,267.0
2015_WEST_VIRGINIA,WEST_VIRGINIA,2015,279565.0,3478401.0,362959.0,1979466.0,1135976.0,3466981.0,1819903.0,1161944.0,233836.0,232738.0,235.0,271.0,216.0,260.0
2015_WISCONSIN,WISCONSIN,2015,861813.0,11637376.0,814385.0,5869265.0,4953726.0,11553677.0,5723474.0,3691809.0,513402.0,894823.0,243.0,289.0,223.0,270.0
2015_WYOMING,WYOMING,2015,93867.0,1962874.0,120290.0,1116917.0,725667.0,1942406.0,895910.0,565489.0,52520.0,409425.0,247.0,287.0,228.0,269.0
1990_ALABAMA,ALABAMA,1990,,,,,,,,,,,,253.0,,
2017_ALABAMA,ALABAMA,2017,,,,,,,,,,,232.0,268.0,216.0,258.0
1990_ALASKA,ALASKA,1990,,,,,,,,,,,,,,
2017_ALASKA,ALASKA,2017,,,,,,,,,,,230.0,277.0,207.0,258.0
1990_ARIZONA,ARIZONA,1990,,,,,,,,,,,,260.0,,
2017_ARIZONA,ARIZONA,2017,,,,,,,,,,,234.0,282.0,215.0,263.0
1990_ARKANSAS,ARKANSAS,1990,,,,,,,,,,,,256.0,,
2017_ARKANSAS,ARKANSAS,2017,,,,,,,,,,,234.0,274.0,216.0,260.0
1990_CALIFORNIA,CALIFORNIA,1990,,,,,,,,,,,,256.0,,
2017_CALIFORNIA,CALIFORNIA,2017,,,,,,,,,,,232.0,277.0,215.0,263.0
1990_COLORADO,COLORADO,1990,,,,,,,,,,,,267.0,,
2017_COLORADO,COLORADO,2017,,,,,,,,,,,241.0,286.0,225.0,270.0
1990_CONNECTICUT,CONNECTICUT,1990,,,,,,,,,,,,270.0,,
2017_CONNECTICUT,CONNECTICUT,2017,,,,,,,,,,,239.0,284.0,228.0,273.0
1990_DELAWARE,DELAWARE,1990,,,,,,,,,,,,261.0,,
2017_DELAWARE,DELAWARE,2017,,,,,,,,,,,236.0,278.0,221.0,263.0
1990_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1990,,,,,,,,,,,,231.0,,
2017_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2017,,,,,,,,,,,231.0,266.0,213.0,247.0
1990_FLORIDA,FLORIDA,1990,,,,,,,,,,,,255.0,,
2017_FLORIDA,FLORIDA,2017,,,,,,,,,,,246.0,279.0,228.0,267.0
1990_GEORGIA,GEORGIA,1990,,,,,,,,,,,,259.0,,
2017_GEORGIA,GEORGIA,2017,,,,,,,,,,,236.0,281.0,220.0,266.0
1990_HAWAII,HAWAII,1990,,,,,,,,,,,,251.0,,
2017_HAWAII,HAWAII,2017,,,,,,,,,,,238.0,277.0,216.0,261.0
1990_IDAHO,IDAHO,1990,,,,,,,,,,,,271.0,,
2017_IDAHO,IDAHO,2017,,,,,,,,,,,240.0,284.0,223.0,270.0
1990_ILLINOIS,ILLINOIS,1990,,,,,,,,,,,,261.0,,
2017_ILLINOIS,ILLINOIS,2017,,,,,,,,,,,238.0,282.0,220.0,267.0
1990_INDIANA,INDIANA,1990,,,,,,,,,,,,267.0,,
2017_INDIANA,INDIANA,2017,,,,,,,,,,,247.0,288.0,226.0,272.0
1990_IOWA,IOWA,1990,,,,,,,,,,,,278.0,,
2017_IOWA,IOWA,2017,,,,,,,,,,,243.0,286.0,222.0,268.0
1990_KANSAS,KANSAS,1990,,,,,,,,,,,,,,
2017_KANSAS,KANSAS,2017,,,,,,,,,,,241.0,285.0,223.0,267.0
1990_KENTUCKY,KENTUCKY,1990,,,,,,,,,,,,257.0,,
2017_KENTUCKY,KENTUCKY,2017,,,,,,,,,,,239.0,278.0,224.0,265.0
1990_LOUISIANA,LOUISIANA,1990,,,,,,,,,,,,246.0,,
2017_LOUISIANA,LOUISIANA,2017,,,,,,,,,,,229.0,267.0,212.0,257.0
1990_MAINE,MAINE,1990,,,,,,,,,,,,,,
2017_MAINE,MAINE,2017,,,,,,,,,,,240.0,284.0,221.0,269.0
1990_MARYLAND,MARYLAND,1990,,,,,,,,,,,,261.0,,
2017_MARYLAND,MARYLAND,2017,,,,,,,,,,,241.0,281.0,225.0,267.0
1990_MASSACHUSETTS,MASSACHUSETTS,1990,,,,,,,,,,,,,,
2017_MASSACHUSETTS,MASSACHUSETTS,2017,,,,,,,,,,,249.0,297.0,236.0,278.0
1990_MICHIGAN,MICHIGAN,1990,,,,,,,,,,,,264.0,,
2017_MICHIGAN,MICHIGAN,2017,,,,,,,,,,,236.0,280.0,218.0,265.0
1990_MINNESOTA,MINNESOTA,1990,,,,,,,,,,,,275.0,,
2017_MINNESOTA,MINNESOTA,2017,,,,,,,,,,,249.0,294.0,225.0,269.0
1990_MISSISSIPPI,MISSISSIPPI,1990,,,,,,,,,,,,,,
2017_MISSISSIPPI,MISSISSIPPI,2017,,,,,,,,,,,235.0,271.0,215.0,256.0
1990_MISSOURI,MISSOURI,1990,,,,,,,,,,,,,,
2017_MISSOURI,MISSOURI,2017,,,,,,,,,,,240.0,281.0,223.0,266.0
1990_MONTANA,MONTANA,1990,,,,,,,,,,,,280.0,,
2017_MONTANA,MONTANA,2017,,,,,,,,,,,241.0,286.0,222.0,267.0
1990_NEBRASKA,NEBRASKA,1990,,,,,,,,,,,,276.0,,
2017_NEBRASKA,NEBRASKA,2017,,,,,,,,,,,246.0,288.0,224.0,269.0
1990_NEVADA,NEVADA,1990,,,,,,,,,,,,,,
2017_NEVADA,NEVADA,2017,,,,,,,,,,,232.0,275.0,215.0,260.0
1990_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1990,,,,,,,,,,,,273.0,,
2017_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2017,,,,,,,,,,,245.0,293.0,229.0,275.0
1990_NEW_JERSEY,NEW_JERSEY,1990,,,,,,,,,,,,270.0,,
2017_NEW_JERSEY,NEW_JERSEY,2017,,,,,,,,,,,248.0,292.0,233.0,275.0
1990_NEW_MEXICO,NEW_MEXICO,1990,,,,,,,,,,,,256.0,,
2017_NEW_MEXICO,NEW_MEXICO,2017,,,,,,,,,,,230.0,269.0,208.0,256.0
1990_NEW_YORK,NEW_YORK,1990,,,,,,,,,,,,261.0,,
2017_NEW_YORK,NEW_YORK,2017,,,,,,,,,,,236.0,282.0,222.0,264.0
1990_NORTH_CAROLINA,NORTH_CAROLINA,1990,,,,,,,,,,,,250.0,,
2017_NORTH_CAROLINA,NORTH_CAROLINA,2017,,,,,,,,,,,241.0,282.0,224.0,263.0
1990_NORTH_DAKOTA,NORTH_DAKOTA,1990,,,,,,,,,,,,281.0,,
2017_NORTH_DAKOTA,NORTH_DAKOTA,2017,,,,,,,,,,,244.0,288.0,222.0,265.0
1990_OHIO,OHIO,1990,,,,,,,,,,,,264.0,,
2017_OHIO,OHIO,2017,,,,,,,,,,,241.0,288.0,225.0,268.0
1990_OKLAHOMA,OKLAHOMA,1990,,,,,,,,,,,,263.0,,
2017_OKLAHOMA,OKLAHOMA,2017,,,,,,,,,,,237.0,275.0,217.0,261.0
1990_OREGON,OREGON,1990,,,,,,,,,,,,271.0,,
2017_OREGON,OREGON,2017,,,,,,,,,,,233.0,282.0,218.0,266.0
1990_PENNSYLVANIA,PENNSYLVANIA,1990,,,,,,,,,,,,266.0,,
2017_PENNSYLVANIA,PENNSYLVANIA,2017,,,,,,,,,,,242.0,286.0,225.0,270.0
1990_RHODE_ISLAND,RHODE_ISLAND,1990,,,,,,,,,,,,260.0,,
2017_RHODE_ISLAND,RHODE_ISLAND,2017,,,,,,,,,,,238.0,277.0,223.0,266.0
1990_SOUTH_CAROLINA,SOUTH_CAROLINA,1990,,,,,,,,,,,,,,
2017_SOUTH_CAROLINA,SOUTH_CAROLINA,2017,,,,,,,,,,,234.0,275.0,213.0,260.0
1990_SOUTH_DAKOTA,SOUTH_DAKOTA,1990,,,,,,,,,,,,,,
2017_SOUTH_DAKOTA,SOUTH_DAKOTA,2017,,,,,,,,,,,242.0,286.0,222.0,267.0
1990_TENNESSEE,TENNESSEE,1990,,,,,,,,,,,,,,
2017_TENNESSEE,TENNESSEE,2017,,,,,,,,,,,237.0,279.0,219.0,262.0
1990_TEXAS,TEXAS,1990,,,,,,,,,,,,258.0,,
2017_TEXAS,TEXAS,2017,,,,,,,,,,,241.0,282.0,215.0,260.0
1990_UTAH,UTAH,1990,,,,,,,,,,,,,,
2017_UTAH,UTAH,2017,,,,,,,,,,,242.0,287.0,225.0,269.0
1990_VERMONT,VERMONT,1990,,,,,,,,,,,,,,
2017_VERMONT,VERMONT,2017,,,,,,,,,,,241.0,288.0,226.0,273.0
1990_VIRGINIA,VIRGINIA,1990,,,,,,,,,,,,264.0,,
2017_VIRGINIA,VIRGINIA,2017,,,,,,,,,,,248.0,290.0,228.0,268.0
1990_WASHINGTON,WASHINGTON,1990,,,,,,,,,,,,,,
2017_WASHINGTON,WASHINGTON,2017,,,,,,,,,,,242.0,289.0,223.0,272.0
1990_WEST_VIRGINIA,WEST_VIRGINIA,1990,,,,,,,,,,,,256.0,,
2017_WEST_VIRGINIA,WEST_VIRGINIA,2017,,,,,,,,,,,236.0,273.0,217.0,259.0
1990_WISCONSIN,WISCONSIN,1990,,,,,,,,,,,,274.0,,
2017_WISCONSIN,WISCONSIN,2017,,,,,,,,,,,240.0,288.0,220.0,269.0
1990_WYOMING,WYOMING,1990,,,,,,,,,,,,272.0,,
2017_WYOMING,WYOMING,2017,,,,,,,,,,,248.0,289.0,227.0,269.0
1990_DODEA,DODEA,1990,,,,,,,,,,,,,,
1990_NATIONAL,NATIONAL,1990,,,,,,,,,,,213.0,263.0,,
1992_DODEA,DODEA,1992,,,,,,,,,,,,,,
1992_NATIONAL,NATIONAL,1992,,,,,,,,,,,220.0,268.0,217.0,260.0
1994_DODEA,DODEA,1994,,,,,,,,,,,,,,
1994_NATIONAL,NATIONAL,1994,,,,,,,,,,,,,214.0,260.0
1996_DODEA,DODEA,1996,,,,,,,,,,,,,,
1996_NATIONAL,NATIONAL,1996,,,,,,,,,,,224.0,270.0,,
1998_DODEA,DODEA,1998,,,,,,,,,,,,,220.0,269.0
1998_NATIONAL,NATIONAL,1998,,,,,,,,,,,,,215.0,263.0
2000_DODEA,DODEA,2000,,,,,,,,,,,227.0,277.0,,
2000_NATIONAL,NATIONAL,2000,,,,,,,,,,,226.0,273.0,213.0,
2002_DODEA,DODEA,2002,,,,,,,,,,,,,224.0,273.0
2002_NATIONAL,NATIONAL,2002,,,,,,,,,,,,,219.0,264.0
2003_DODEA,DODEA,2003,,,,,,,,,,,237.0,285.0,224.0,272.0
2003_NATIONAL,NATIONAL,2003,,,,,,,,,,,235.0,278.0,218.0,263.0
2005_DODEA,DODEA,2005,,,,,,,,,,,239.0,284.0,226.0,271.0
2005_NATIONAL,NATIONAL,2005,,,,,,,,,,,238.0,279.0,219.0,262.0
2007_DODEA,DODEA,2007,,,,,,,,,,,240.0,285.0,229.0,273.0
2007_NATIONAL,NATIONAL,2007,,,,,,,,,,,240.0,281.0,221.0,263.0
2009_DODEA,DODEA,2009,,,,,,,,,,,240.0,287.0,228.0,272.0
2009_NATIONAL,NATIONAL,2009,,,,,,,,,,,240.0,283.0,221.0,264.0
2011_DODEA,DODEA,2011,,,,,,,,,,,241.0,288.0,229.0,272.0
2011_NATIONAL,NATIONAL,2011,,,,,,,,,,,241.0,284.0,221.0,265.0
2013_DODEA,DODEA,2013,,,,,,,,,,,245.0,290.0,232.0,277.0
2013_NATIONAL,NATIONAL,2013,,,,,,,,,,,242.0,285.0,222.0,268.0
2015_DODEA,DODEA,2015,,,,,,,,,,,248.0,291.0,234.0,277.0
2015_NATIONAL,NATIONAL,2015,,,,,,,,,,,240.0,282.0,223.0,265.0
2017_DODEA,DODEA,2017,,,,,,,,,,,249.0,293.0,234.0,280.0
2017_NATIONAL,NATIONAL,2017,,,,,,,,,,,240.0,283.0,222.0,267.0
2019_ALABAMA,ALABAMA,2019,,,,,,,,,,,230.0,269.0,212.0,253.0
2019_ALASKA,ALASKA,2019,,,,,,,,,,,232.0,274.0,204.0,252.0
2019_ARIZONA,ARIZONA,2019,,,,,,,,,,,238.0,280.0,216.0,259.0
2019_ARKANSAS,ARKANSAS,2019,,,,,,,,,,,233.0,274.0,215.0,259.0
2019_CALIFORNIA,CALIFORNIA,2019,,,,,,,,,,,235.0,276.0,216.0,259.0
2019_COLORADO,COLORADO,2019,,,,,,,,,,,242.0,285.0,225.0,267.0
2019_CONNECTICUT,CONNECTICUT,2019,,,,,,,,,,,243.0,286.0,224.0,270.0
2019_DELAWARE,DELAWARE,2019,,,,,,,,,,,239.0,277.0,218.0,260.0
2019_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2019,,,,,,,,,,,235.0,269.0,214.0,250.0
2019_DODEA,DODEA,2019,,,,,,,,,,,250.0,292.0,235.0,280.0
2019_FLORIDA,FLORIDA,2019,,,,,,,,,,,246.0,279.0,225.0,263.0
2019_GEORGIA,GEORGIA,2019,,,,,,,,,,,238.0,279.0,218.0,262.0
2019_HAWAII,HAWAII,2019,,,,,,,,,,,239.0,275.0,218.0,258.0
2019_IDAHO,IDAHO,2019,,,,,,,,,,,242.0,286.0,223.0,266.0
2019_ILLINOIS,ILLINOIS,2019,,,,,,,,,,,237.0,283.0,218.0,265.0
2019_INDIANA,INDIANA,2019,,,,,,,,,,,245.0,286.0,222.0,266.0
2019_IOWA,IOWA,2019,,,,,,,,,,,241.0,282.0,221.0,262.0
2019_KANSAS,KANSAS,2019,,,,,,,,,,,239.0,282.0,219.0,263.0
2019_KENTUCKY,KENTUCKY,2019,,,,,,,,,,,239.0,278.0,221.0,263.0
2019_LOUISIANA,LOUISIANA,2019,,,,,,,,,,,231.0,272.0,210.0,257.0
2019_MAINE,MAINE,2019,,,,,,,,,,,241.0,282.0,221.0,265.0
2019_MARYLAND,MARYLAND,2019,,,,,,,,,,,239.0,280.0,220.0,264.0
2019_MASSACHUSETTS,MASSACHUSETTS,2019,,,,,,,,,,,247.0,294.0,231.0,273.0
2019_MICHIGAN,MICHIGAN,2019,,,,,,,,,,,236.0,280.0,218.0,263.0
2019_MINNESOTA,MINNESOTA,2019,,,,,,,,,,,248.0,291.0,222.0,264.0
2019_MISSISSIPPI,MISSISSIPPI,2019,,,,,,,,,,,241.0,274.0,219.0,256.0
2019_MISSOURI,MISSOURI,2019,,,,,,,,,,,238.0,281.0,218.0,263.0
2019_MONTANA,MONTANA,2019,,,,,,,,,,,241.0,284.0,222.0,265.0
2019_NATIONAL,NATIONAL,2019,,,,,,,,,,,241.0,282.0,220.0,263.0
2019_NEBRASKA,NEBRASKA,2019,,,,,,,,,,,244.0,285.0,222.0,264.0
2019_NEVADA,NEVADA,2019,,,,,,,,,,,236.0,274.0,218.0,258.0
2019_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2019,,,,,,,,,,,245.0,287.0,224.0,268.0
